дата,время,рейтинг,текст,автор,likes_count,official_answer,город,отделение,люди
2025-12-19,12:43:20,5,Оте керемет банк - барлыктарына усынамын . Айым жане Анарга рахмет,Гиззат Турсынбеков,0,"{'date_created': '2025-12-20T06:35:23.213684+07:00', 'id': '58672516', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы түн! Пікіріңіз бен ұсынысыңыз үшін рақмет. Біздің банктің қызметіне және менеджерлердің жұмысына көңіліңіз толғанына қуаныштымыз 💚'}",Шымкент,Проспект Кунаева,анар
2025-12-19,12:37:10,5,"Большое спасибо Fredom Bank у , уних все бытро и удобно, сотрудники очень вежлтвые!",Айдар Эсанбеков,0,"{'date_created': '2025-12-20T06:34:49.760457+07:00', 'id': '58672513', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Доброй ночи! 💚 Спасибо за ваш отзыв 😊 Рады, что обслуживание прошло быстро, удобно и оставило положительные впечатления!'}",Шымкент,Проспект Кунаева,
2025-12-19,12:32:34,5,Облуживание высшем уровне- отдельное спасибо Анаре☺️,Imei Gum,0,"{'date_created': '2025-12-20T06:34:18.945917+07:00', 'id': '58672511', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Доброй ночи! 💚 Спасибо за ваш отзыв 😊 Рады, что обслуживание оставило только положительные впечатления!'}",Шымкент,Проспект Кунаева,
2025-12-19,12:30:48,5,"Керемет консультация, Анара, Мадина, Айым рахмет",Yera Kobey,0,"{'date_created': '2025-12-20T06:33:45.352876+07:00', 'id': '58672507', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы түн! 💚 Жылы пікіріңіз үшін рақмет 😊 Көмегіміз ұнағанына қуаныштымыз!'}",Шымкент,Проспект Кунаева,амандыкова мадина
2025-12-19,12:29:43,5,Фридом банк вообще супер - Анара менеджер спасибо огромное,Нурсултан Ордабеков,0,"{'date_created': '2025-12-20T06:32:29.088982+07:00', 'id': '58672501', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Доброй ночи! Спасибо за ваш отзыв. Нам очень приятно, что вы остались довольны работой нашего банка и менеджера 💚'}",Шымкент,Проспект Кунаева,
2025-12-19,12:26:36,5,Самат.Айымга улкен рахмет. Жаксы банк,qq ww,0,"{'date_created': '2025-12-20T06:31:30.721571+07:00', 'id': '58672494', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы түн! Пікіріңіз үшін рақмет 😊 Біздің менеджерлер көрсеткен қызметке және банкімізге көңіліңіз толғанына қуаныштымыз 💚'}",Шымкент,Проспект Кунаева,
2025-12-19,12:25:02,5,"Айым, Мадинага рвхмеет. КЕРЕМЕТ БАНК",Азат Абдрахманов,0,"{'date_created': '2025-12-20T06:30:36.332067+07:00', 'id': '58672488', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы түн! 💚 Жылы пікіріңіз үшін рақмет 😊 Банк қызметтері сізге ұнағанына қуаныштымыз!'}",Шымкент,Проспект Кунаева,амандыкова мадина
2025-12-19,12:11:57,5,"Өте жақсы қызмет көрсетіледі Мұнда менеджер Эльвира ,Анар өте жақсы қызмет көрсетеді",Лаззат Абильдаева,0,"{'date_created': '2025-12-20T06:29:24.41812+07:00', 'id': '58672485', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы түн! Пікіріңіз үшін рақмет. Біздің менеджерлер көрсеткен қызметке көңіліңіз толғанына қуаныштымыз 💚'}",Шымкент,Проспект Кунаева,
2025-12-19,12:02:35,5,"Банк жақсы қызмет көрсетуге 
Мен осы банктен екінші рет алдым кредит 
Тиімді",Ахат Тастанбеков,0,"{'date_created': '2025-12-20T06:29:08.776631+07:00', 'id': '58672484', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы түн! Пікіріңіз үшін рақмет. Біздің банкті қайта таңдағаныңызға және ұсынылған шарттардың тиімділігін атап өткеніңізге қуаныштымыз 💚'}",Шымкент,Проспект Кунаева,
2025-12-18,20:20:42,5,Айымға рахмет 👍🏻 барлық сұрағыма нақты жауап ала алдым 🫰🏻,Ulzhan Mukhtar,0,"{'date_created': '2025-12-20T06:27:49.722336+07:00', 'id': '58672480', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы түн! Пікіріңіз үшін рақмет. Барлық сұрақтарыңызға нақты жауап алғаныңызға және менеджеріміздің жұмысына көңіліңіз толғанына қуаныштымыз 💚'}",Шымкент,Проспект Кунаева,айым
2025-12-18,18:54:30,5,Айым Зарина Роза деген кызметкерлерге рахмеет,Шахрух Шамуратов,0,"{'date_created': '2025-12-20T06:27:31.127294+07:00', 'id': '58672479', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы түн! Пікіріңіз үшін рақмет. Біздің менеджерлер көрсеткен қызметке көңіліңіз толғанына қуаныштымыз 💚'}",Шымкент,Проспект Кунаева,
2025-12-18,18:34:07,5,"Рекомендую, менеджера очень лояльно обслужили, менеджер Абдулла топ екен",Динара Омар,0,"{'date_created': '2025-12-20T06:26:00.476559+07:00', 'id': '58672472', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Доброй ночи! Спасибо за ваш отзыв 💚 Нам очень приятно, что вы остались довольны качеством обслуживания нашего менеджера.'}",Шымкент,Проспект Кунаева,абдулла
2025-12-17,17:41:51,3,Рекламасы айтылғаны іс жүзінде тура емес,Нуржан Отегенов,0,"{'date_created': '2025-12-17T19:09:05.62873+07:00', 'id': '58546784', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы кеш! Осындай әсер қалдырғанымыз үшін өкініш білдіреміз. Мәселені нақтылап, жедел көмек көрсету үшін бізге Instagram Direct @bankffin.kz арқылы немесе WhatsApp-қа ""+7 776 1 595 595"" нөміріне жазуыңызды сұраймыз. Сондай-ақ, қысқа 595 нөміріне қоңырау шалуыңызға болады. Сізге көмектесуге дайынбыз.'}",Шымкент,Проспект Кунаева,
2025-12-17,16:41:01,1,Почему в кол центре нет функций соединения с оператором? У меня вопрос по получению денег за пятерки в кунделик например?🧐,Гульшат Бекжанова,0,"{'date_created': '2025-12-17T19:04:07.258671+07:00', 'id': '58546512', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Добрый вечер! Сожалеем, что у вас возникла такая ситуация. Мы бы очень хотели помочь. Пожалуйста, свяжитесь с нами любым удобным способом: через Instagram Direct @bankffin.kz, WhatsApp по номеру +7 776 1 595 595, по короткому номеру 595 или оставьте свои контактные данные - мы обязательно с вами свяжемся и постараемся решить вопрос как можно скорее.'}",Шымкент,Проспект Кунаева,
2025-12-15,22:57:33,5,Керемет,Omar Turganbek,0,"{'date_created': '2025-12-16T06:28:58.020276+07:00', 'id': '58460748', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы таң! Пікіріңіз үшін рақмет! Сіздің оң бағаңыз біз үшін маңызды 😊'}",Шымкент,Проспект Кунаева,
2025-12-15,15:06:28,5,Айым керемет,Miko Mmm777,0,"{'date_created': '2025-12-16T06:35:15.221536+07:00', 'id': '58460800', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы түн! 💚 Жылы пікіріңіз үшін рақмет 😊'}",Шымкент,Проспект Кунаева,
2025-12-13,18:33:20,5,"Хочу проявить свое уважение за обслуживания прекрасных консультанта Анар и менеджер Мадина, большой респект. Очень приятно за граммотное обслуживания клиентов",Malika Kapusheva,0,"{'date_created': '2025-12-15T06:22:47.286943+07:00', 'id': '58392027', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Доброй ночи, благодарим за добрые слова о нашей работе🙌🏻 Были рады помочь!'}",Шымкент,Проспект Кунаева,анар
2025-12-13,13:30:56,5,Супер просто супер,Сакен Туржан,0,"{'date_created': '2025-12-13T17:04:04.355055+07:00', 'id': '58338708', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Здравствуйте. Огромное спасибо за такой приятный отзыв🌟 Всегда рады помочь!'}",Шымкент,Проспект Кунаева,
2025-12-13,12:04:16,5,Мамандар білікті 👍,Nurbol Sakenov,0,"{'date_created': '2025-12-13T17:03:36.311592+07:00', 'id': '58338682', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн! Мамандарымыздың жұмысын жоғары бағалағаныңыз үшін алғыс айтамыз☺️'}",Шымкент,Проспект Кунаева,
2025-12-13,11:32:51,5,Рақмет!,Нурбек Темирханов,0,"{'date_created': '2025-12-13T17:03:01.64722+07:00', 'id': '58338656', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн!\nСізге де рақмет! Әрқашан көмектесуге дайынбыз.'}",Шымкент,Проспект Кунаева,
2025-12-12,16:22:30,5,Zarina менеджер оте керемет❤️‍🔥,Balnur 🩶,0,"{'date_created': '2025-12-13T17:01:12.945907+07:00', 'id': '58338544', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн! Бағалауыңызға үлкен рақмет💚'}",Шымкент,Проспект Кунаева,
2025-12-11,18:23:38,5,"Менеджер Захира обслужила на высшем уровне, все очень быстро и профессионально!",Самира Тургунбаева,0,"{'date_created': '2025-12-12T06:56:35.117849+07:00', 'id': '58277502', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Доброй ночи! 💚 Спасибо за ваш отзыв 😊 Рады, что наше обслуживание было быстрым и профессиональным!'}",Шымкент,Проспект Кунаева,
2025-12-11,14:48:46,5,менеджер Анар обслуживание высшем уровне 10/10,Лаура Дюсембаева,0,"{'date_created': '2025-12-11T16:55:13.954982+07:00', 'id': '58250940', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Добрый день! Спасибо за ваш приятный отзыв, нам очень приятно! 🫶'}",Шымкент,Проспект Кунаева,анар
2025-12-11,13:11:34,5,👍👍👍,Оралбай Молдабай,0,"{'date_created': '2025-12-11T16:29:49.376837+07:00', 'id': '58249226', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Добрый день! Спасибо за отзыв, рады, что смогли помочь и всё прошло быстро!'}",Шымкент,Проспект Кунаева,
2025-12-10,17:54:02,5,Осень хорошо,Tamara Dzhumabekova,0,"{'date_created': '2025-12-11T16:28:46.219712+07:00', 'id': '58249155', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Добрый день! Спасибо за ваш приятный отзыв, нам очень приятно! 🫶'}",Шымкент,Проспект Кунаева,
2025-12-10,17:11:36,5,"Анар - менеджер на ресепшн, 10.12.2025г числа быстро и профессионально помогла с вопросами по онлайн карте, по выпуску физической карты, параллельно помогая с талонами и др вопросами клиентов после меня, всех грамотно и спокойно распределила без суеты и создания очереди 👍🤝🌷
А вот парковка требует второго выезда )",Gulzhan N,0,"{'date_created': '2025-12-10T18:22:28.176626+07:00', 'id': '58205682', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Добрый день! Спасибо вам за такой подробный и тёплый отзыв! 🌷😊 Рады слышать, что обслуживание прошло быстро, профессионально и в спокойной атмосфере - именно так мы и стремимся выстраивать сервис. По поводу парковки - ваше замечание обязательно передадим ответственным коллегам. Понимаем, как это важно для комфорта клиентов, и будем рассматривать возможные улучшения. Спасибо, что делитесь впечатлением и помогаете нам становиться лучше! 💚'}",Шымкент,Проспект Кунаева,
2025-12-08,17:06:18,5,Спасибо! Отлично работаете. Быстро.четко.информативно. отдельнпя благодарность Анаре-молодой специалист .очень вежливая девушка. Работает оперативно.,Сауле Байдаулетова,0,"{'date_created': '2025-12-09T09:20:42.030405+07:00', 'id': '58122216', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Доброе утро!\nБольшое спасибо за ваш отзыв! Нам очень приятно, что вы оценили качество обслуживания. \nВаша обратная связь - лучшая мотивация для нас становиться ещё лучше!'}",Шымкент,Проспект Кунаева,
2025-12-08,16:48:47,5,"Фридом банк кызметкерлери Анар ,Роза рахмет",Шухрат Ишматов,0,"{'date_created': '2025-12-09T09:15:14.634965+07:00', 'id': '58122122', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы таң! \nПікіріңіз үшін шын жүректен алғыс білдіреміз! 💚\nСізге әрдайым жоғары сапалы қызмет көрсетуге және сеніміңізді ақтауға бар күшімізді саламыз! 💚'}",Шымкент,Проспект Кунаева,анар
2025-12-08,12:12:01,5,Роза ханым рахмет сізге коп көп кыздар тез көмектесті супер 👍🏻,Aigerim Bisembaeva,0,"{'date_created': '2025-12-08T15:17:06.380675+07:00', 'id': '58080950', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн!\nЖылы пікіріңізге көп рақмет! Клиенттеріміздің ризашылығы - біз үшін ең басты мотивация. Алдағы уақытта да сізге ыңғайлы сервисті ұсыну үшін жұмыс істейміз. 💚'}",Шымкент,Проспект Кунаева,
2025-12-08,12:10:02,5,Фридом банк Анар кызга постянно келемін жұмысы ұнайды,Dospanbet Toltebayev,0,"{'date_created': '2025-12-08T15:16:46.500617+07:00', 'id': '58080932', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн!\nПікіріңіз үшін алғыс білдіреміз! Қызметіміз сізге пайдалы болғанына қуаныштымыз. Қажет болса, біз әрдайым байланыстамыз.'}",Шымкент,Проспект Кунаева,анар
2025-12-06,14:36:28,5,Рахмет очень вежливая и грамотна сотрудница банка Freedom Анаре Абралиевой,Бибимкул Bibimgul,0,"{'date_created': '2025-12-07T12:34:40.740745+07:00', 'id': '58021818', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Бибимкул, здравствуйте! Спасибо большое за ваш отзыв 🤗 Приходите ещё.'}",Шымкент,Проспект Кунаева,
2025-12-06,13:58:26,5,Абдулла Менеджерден өз сұрақтары ма толық жауап алдым. Рахмет,Гулнара,0,"{'date_created': '2025-12-07T12:33:55.137785+07:00', 'id': '58021789', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн! Сенiмiңiз үшiн рақмет, барлығының сізге ұнағанына өте қуаныштымыз!'}",Шымкент,Проспект Кунаева,
2025-12-05,15:09:07,5,"Анар менеджерге көп рахмет. Мінсіз көмек көрсеткені үшін!💜 Мәдениетті , клиенттерге сервис мықты.",Гульмарал Толепберген,0,"{'date_created': '2025-12-07T12:30:30.908794+07:00', 'id': '58021704', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Сәлеметсіз бе! Осындай жылы пікіріңізге көп рақмет, бұдан әрі де сізді қуанта береміз!💚'}",Шымкент,Проспект Кунаева,
2025-12-05,14:34:07,5,"Всем советую работать с этим Банком, как физическим, так и юридическим лицам. Оперативность решения вопросов, отзывчивость, уютная обстановка, в общем - все на высшем уровне. Отдельное спасибо - Анаре и Гулжаухар, начальнику отделения Индире!",Нуржан Кулекеев,0,"{'date_created': '2025-12-07T12:21:20.189812+07:00', 'id': '58021469', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Здравствуйте! Благодарим вас, что уделили время и написали отзыв 😉 Ждём снова.'}",Шымкент,Проспект Кунаева,
2025-12-04,14:34:43,5,"Классные условия, обслуживание на ввмшем уровне спасибо сотрудникам",Фариза Байжанова,0,"{'date_created': '2025-12-07T12:14:54.474347+07:00', 'id': '58021326', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Доброе утро! Фариза, благодарим вас за отзыв и высокую оценку 🤗 Приходите в гости ещё 💚'}",Шымкент,Проспект Кунаева,
2025-12-04,14:21:56,5,"Менеджера Мадина Абдулла всегда прихожу к ним, помогают, решают все вопросы. Молодцы",Юсуф Ибн,0,"{'date_created': '2025-12-07T12:14:05.192562+07:00', 'id': '58021311', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Arman, здравствуйте. Спасибо за отзыв и высокую оценку 💚 Будем рады вам всегда 🙏🏼'}",Шымкент,Проспект Кунаева,
2025-12-04,13:35:21,5,"Студенческий картаны жабу үшін,қасында ата ананын болуы міндетті ма?",Balaussa Shuraevaa🤍,0,"{'date_created': '2025-12-07T12:13:17.800851+07:00', 'id': '58021297', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы таң! Student картасын жабу үшін ата-анамен бірге бөлімшеге барудың қажеті жоқ.'}",Шымкент,Проспект Кунаева,
2025-12-04,12:37:13,5,ЕШЕНТАЙ ГУЛЖАҮҺАР өте сапалы қызмет көрсетті. Жүзі өте жылы екен.В целом банктын іші өте әдемі бәрі ұнады,Акдидар Есенбекова,0,"{'date_created': '2025-12-04T13:22:39.657186+07:00', 'id': '57880984', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн! Пікіріңіз үшін үлкен рақмет. Біз үшін клиенттерге сапалы қызмет көрсету және жайлы орта қалыптастыру маңызды.'}",Шымкент,Проспект Кунаева,
2025-12-04,11:53:03,5,Анар менеджере рахмет,Гулнур Медетбаева,0,"{'date_created': '2025-12-04T13:22:11.891421+07:00', 'id': '57880953', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн! Пікіріңіз үшін рахмет. Біз үшін сізге ыңғайлы және сапалы қызмет көрсету маңызды, ал жылы сөздеріңіз қуаныш сыйлайды.'}",Шымкент,Проспект Кунаева,
2025-12-02,18:25:14,5,Эльвира менеджер біліктілік пен өте керемет көмек берді,Абдукадыр Касымбеков,0,"{'date_created': '2026-01-21T18:27:40.611196+07:00', 'id': '60115887', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн!\nКелесі жолы да сізге жағымды тәжірибе сыйлауға тырысамыз🌟'}",Шымкент,Проспект Кунаева,
2025-12-02,15:18:35,5,Менеджер Анар өте түсінікті түсіндіреді,Луна .,0,"{'date_created': '2025-12-02T19:07:17.536278+07:00', 'id': '57792799', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы кеш! Біздің Банкті таңдағыңыз үшін алғымыз шексіз!'}",Шымкент,Проспект Кунаева,анар
2025-12-02,14:05:49,5,Анар керемет қыз жұмысына өте тиянақты,Gulnar Serqulova,0,"{'date_created': '2025-12-02T18:49:12.167777+07:00', 'id': '57791746', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн! Сізге жылы сөздеріңіз үшін алғысымыз шексіз! 😊 Анарға алғысымызды міндетті түрде жеткіземіз.'}",Шымкент,Проспект Кунаева,анар
2025-12-01,21:10:23,5,"Freedom Bank бөлімшесінде қызмет көрсеткен Анара есімді қызметкерге ерекше алғыс білдіргім келеді. Жұмысқа деген жауапкершілігі, клиентпен сөйлесу мәдениеті, сыпайылығы мен сабырлы мінезі бірден сезіледі. Әр сұрағыма жан-жақты түсіндіріп, қажетті ақпараттың бәрін нақты әрі анық жеткізді.",Ersin Baurzhan,0,"{'date_created': '2025-12-02T18:47:35.521638+07:00', 'id': '57791642', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн! Сізге жылы сөздеріңіз үшін алғысымыз шексіз! 😊 Анарға алғысымызды міндетті түрде жеткіземіз - оның кәсібилігі мен сыпайылығы біздің командамыз үшін үлкен мақтаныш. Сізге қажетті ақпаратты толық әрі нақты жеткізе алғанымызға қуаныштымыз!'}",Шымкент,Проспект Кунаева,
2025-12-01,16:48:13,5,"Сотрудник этого банка - Анара очень вежливая и ответственная , мне она очень понравилась , удачи !!!",Имангазиева Дильназ,0,"{'date_created': '2025-12-01T17:35:59.884455+07:00', 'id': '57722837', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Добрый день! Благодарим вас за тёплые слова. Мы всегда стремимся создавать комфортную атмосферу для каждого клиента.'}",Шымкент,Проспект Кунаева,
2025-12-01,16:44:23,5,"Анара деген қызметкер өз ісіне жұмысына жауапкершілікпен қарайды екен , әрбір қызметкер міне осындай болу керек !",Назира Усенбаева,0,"{'date_created': '2025-12-01T17:36:30.274811+07:00', 'id': '57722887', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн! Жоғары бағалауыңыз үшін рақмет! Клиенттерге ыңғайлы әрі сапалы қызмет көрсетуге әрдайым тырысамыз.'}",Шымкент,Проспект Кунаева,
2025-12-01,14:30:36,5,Анар деген қызметкер өте сыпайы және өз жұмысына жауапты маман. Үлкен рахмет,Bagila Amirova,1,"{'date_created': '2025-12-01T17:38:01.688477+07:00', 'id': '57723033', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн! Пікір үшін алғыс айтамыз! Қызметіміз сізге ұнағанына қуаныштымыз.'}",Шымкент,Проспект Кунаева,
2025-12-01,14:22:45,5,"Сотрудник Анара , очень грамотная, обходительная",Mira,0,"{'date_created': '2025-12-01T17:35:43.030474+07:00', 'id': '57722819', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Добрый день! Спасибо большое! Для нас честь — видеть, что клиенты отмечают вежливость и профессионализм нашей команды.'}",Шымкент,Проспект Кунаева,
2025-12-01,14:03:51,5,Накты сұрақтарымның жауабын алдым,Sapargali Sardarov,0,"{'date_created': '2025-12-01T14:16:05.08271+07:00', 'id': '57704587', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн! Жылы пікіріңіз үшін үлкен рақмет. Сервисіміз көңіліңізден шыққанына қуаныштымыз.'}",Шымкент,Проспект Кунаева,
2025-11-29,14:02:02,5,Айым қарындас керемет қызметкер екен.,Erzhan Kaibuldayev,0,"{'date_created': '2025-11-29T21:17:16.802343+07:00', 'id': '57628421', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы кеш! Пікіріңізге рақмет!'}",Шымкент,Проспект Кунаева,
2025-11-29,13:59:31,5,Айымға рахмет,Рахым Меймашов,0,"{'date_created': '2025-11-29T21:16:46.806334+07:00', 'id': '57628395', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': '💚🤗'}",Шымкент,Проспект Кунаева,айым
2025-11-29,13:56:04,5,Все очень быстро и оперативно. Спасибо сотрудницам🫰🏻 12 окошко Мадина👍🏻👍🏻,Ainur Onerova,0,"{'date_created': '2025-11-29T21:16:26.793707+07:00', 'id': '57628375', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Добрый вечер! Спасибо за ваш отзыв! Рады, что обслуживание прошло быстро и оперативно. Обязательно передадим благодарность Мадине!'}",Шымкент,Проспект Кунаева,амандыкова мадина
2025-11-29,13:44:33,5,"Айымға үлкен Рахмет,
бәрін дұрыс түсіндірді",Tecno Telefon,0,"{'date_created': '2025-11-29T21:15:49.99075+07:00', 'id': '57628345', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы кеш! Пікіріңіз үшін үлкен рақмет! Айымның сізге барлық ақпаратты дұрыс түсіндіргеніне қуаныштымыз.'}",Шымкент,Проспект Кунаева,
2025-11-28,20:07:58,5,"Очень вежливые сотрудники, все быстро и легко",Gulsaniya Alim,0,"{'date_created': '2025-11-29T21:15:05.310469+07:00', 'id': '57628312', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Добрый вечер! Спасибо, что выбрали наш банк! Мы рады, что вы с нами, и всегда готовы помочь по любым вопросам.'}",Шымкент,Проспект Кунаева,
2025-11-28,19:13:16,5,Айым жане Абдуллага улкен рахмеет!!!,Зулфия Егемкулова,0,"{'date_created': '2025-11-29T21:14:25.461216+07:00', 'id': '57628278', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы кеш! Менеджерлердің қызметін жоғары бағалағаныңыз үшін рақмет!'}",Шымкент,Проспект Кунаева,абдулла
2025-11-28,18:00:13,5,👍👍👍👍👍,Бахытжан Баймаханов,0,"{'date_created': '2025-11-29T21:13:36.277395+07:00', 'id': '57628246', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': '💚'}",Шымкент,Проспект Кунаева,
2025-11-28,13:25:44,5,👍🏼👍🏼👍🏼👍🏼,Турар Тулемисов,0,"{'date_created': '2025-11-29T21:02:03.884737+07:00', 'id': '57627857', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': '💚🤗'}",Шымкент,Проспект Кунаева,
2025-11-28,12:27:16,5,Тамаша отделение 👍 обслуживание Оте керемет. Козиева Индирага Рахмет улкен.,Толеби,0,"{'date_created': '2025-11-29T20:54:35.760842+07:00', 'id': '57627638', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы кеш! Барлығы көңіліңізден шыққанына қуаныштымыз.'}",Шымкент,Проспект Кунаева,
2025-11-27,13:44:16,5,Айымга үлкен рахмеет. Барин шешип берды.,Ержан,0,"{'date_created': '2025-11-27T18:39:00.286466+07:00', 'id': '57528814', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн! Жылы сөздеріңізге ризамыз! Сізге қызметіміз ұнағанына қуаныштымыз. 💚'}",Шымкент,Проспект Кунаева,
2025-11-27,12:24:02,5,Анар супервайзер рахмет коп кызметин жаксы кореди,Erlan Toishiev,0,"{'date_created': '2025-11-27T18:38:44.614086+07:00', 'id': '57528798', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн! Жылы сөздеріңізге рақмет! Біз әрдайым сапалы қызмет көрсетуге тырысамыз.'}",Шымкент,Проспект Кунаева,
2025-11-26,18:38:30,5,Все отлично,Тенгир Кылышбеков,0,"{'date_created': '2025-11-27T18:38:10.747233+07:00', 'id': '57528763', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Добрый день! Спасибо, что поделились впечатлениями! Рады, что визит оставил только положительные эмоции. 💚'}",Шымкент,Проспект Кунаева,
